ambition,conditionality,country_extension,exclude_hot_air,model,model_version,pathway_id,region,scenario,unit,variable,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,2027-01-01 00:00:00,2028-01-01 00:00:00,2029-01-01 00:00:00,2030-01-01 00:00:00,2031-01-01 00:00:00,2032-01-01 00:00:00,2033-01-01 00:00:00,2034-01-01 00:00:00,2035-01-01 00:00:00,2036-01-01 00:00:00,2037-01-01 00:00:00,2038-01-01 00:00:00,2039-01-01 00:00:00,2040-01-01 00:00:00,2041-01-01 00:00:00,2042-01-01 00:00:00,2043-01-01 00:00:00,2044-01-01 00:00:00,2045-01-01 00:00:00,2046-01-01 00:00:00,2047-01-01 00:00:00,2048-01-01 00:00:00,2049-01-01 00:00:00,2050-01-01 00:00:00,2051-01-01 00:00:00,2052-01-01 00:00:00,2053-01-01 00:00:00,2054-01-01 00:00:00,2055-01-01 00:00:00,2056-01-01 00:00:00,2057-01-01 00:00:00,2058-01-01 00:00:00,2059-01-01 00:00:00,2060-01-01 00:00:00,2061-01-01 00:00:00,2062-01-01 00:00:00,2063-01-01 00:00:00,2064-01-01 00:00:00,2065-01-01 00:00:00,2066-01-01 00:00:00,2067-01-01 00:00:00,2068-01-01 00:00:00,2069-01-01 00:00:00,2070-01-01 00:00:00,2071-01-01 00:00:00,2072-01-01 00:00:00,2073-01-01 00:00:00,2074-01-01 00:00:00,2075-01-01 00:00:00,2076-01-01 00:00:00,2077-01-01 00:00:00,2078-01-01 00:00:00,2079-01-01 00:00:00,2080-01-01 00:00:00,2081-01-01 00:00:00,2082-01-01 00:00:00,2083-01-01 00:00:00,2084-01-01 00:00:00,2085-01-01 00:00:00,2086-01-01 00:00:00,2087-01-01 00:00:00,2088-01-01 00:00:00,2089-01-01 00:00:00,2090-01-01 00:00:00,2091-01-01 00:00:00,2092-01-01 00:00:00,2093-01-01 00:00:00,2094-01-01 00:00:00,2095-01-01 00:00:00,2096-01-01 00:00:00,2097-01-01 00:00:00,2098-01-01 00:00:00,2099-01-01 00:00:00,2100-01-01 00:00:00
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt BC / yr,AR6 climate diagnostics|Infilled|Emissions|BC,10.858632525619509,10.783066950810833,10.707707839321303,10.632348727831776,10.55698961634225,10.481424041533574,10.406064930044046,10.330705818554518,10.25534670706499,10.179781132256316,10.104422020766789,10.02906290927726,9.953703797787732,9.878138222979056,9.802779111489528,9.72742,9.652060888510473,9.576495313701797,9.501136202212267,9.42577709072274,9.350417979233214,9.204714080150474,9.05940827915266,8.914102478154843,8.76879667715703,8.62309277807429,8.516761843572333,8.410430909070376,8.30409997456842,8.19747772243769,8.091146787935733,7.841549198806916,7.591951609678101,7.341670191537972,7.092072602409156,6.84247501328034,6.672569054760996,6.502197600464887,6.332291641945544,6.1623856834262,5.992479724906856,5.810508565822836,5.629034595698063,5.44756062557329,5.266086655448516,5.084115496364498,4.933841534889544,4.783567573414589,4.633293611939635,4.482607940981188,4.332333979506234,4.273506579548206,4.21467917959018,4.155690608673363,4.096863208715336,4.038035808757309,3.977754262091061,3.91730756050244,3.857026013836192,3.796744467169944,3.736462920503696,3.6835864518798513,3.630854454481756,3.5781224570836594,3.525390459685564,3.4725139910617195,3.4289908128712936,3.385467634680868,3.341944456490442,3.298302036715933,3.254778858525507,3.2144007246655244,3.174022590805542,3.133533831921285,3.0931556980613037,3.0527775642013206,3.01653175369348,2.980186639595206,2.943940829087365,2.907695018579524,2.8714492080716827,2.840990400478107,2.810614813670305,2.780239226862504,2.749863640054703,2.719404832461127,2.7075249428762747,2.6956450532914222,2.68376516370657,2.6718527264790195,2.659972836894167,2.6551741518046885,2.6503754667152104,2.645563634543295,2.640764949453817,2.6359662643643382,2.614105938292865,2.592185720917087,2.5703253948456144,2.5484650687741413,2.5266047427026685
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt CH4 / yr,AR6 climate diagnostics|Infilled|Emissions|CH4,378.3754663760673,379.02326657799455,379.6692968340149,380.3153270900352,380.9613573460556,381.6091575479828,382.2551878040031,382.9012180600235,383.5472483160438,384.1950485179711,384.8410787739914,385.4871090300117,386.1331392860321,386.7809394879593,387.42696974397967,388.073,388.7190302560203,389.3668304579476,390.0128607139679,390.65889096998825,391.30492122600856,392.1070669839397,392.90702108679454,393.70697518964937,394.5069292925042,395.30907505043535,394.7210537480176,394.1330324455997,393.545011143182,392.95537882349726,392.3673575210794,379.5940819443156,366.8208063675519,354.0125355152353,341.23925993847155,328.46598436170774,321.09162789797807,313.6970677179094,306.3227112541798,298.94835479045014,291.57399832672047,286.90755393071043,282.2538593827769,277.6001648348433,272.9464702869098,268.28002589089976,263.62907710494164,258.9781283189835,254.3271795330254,249.66348842162628,245.01253963566816,241.0216597128779,237.0307797900876,233.02896594970068,229.0380860269104,225.0472061041201,222.62129274514183,220.1887330481938,217.76281968921552,215.33690633023724,212.91099297125896,211.79778219883065,210.68761298588976,209.57744377294893,208.4672745600081,207.3540637875797,204.921112003685,202.48816021979027,200.0552084358956,197.6155910306751,195.1826392467804,194.3589744804512,193.535309714122,192.7093883319946,191.88572356566544,191.0620587993362,190.12152097578752,189.17840633628396,188.23786851273525,187.2973306891866,186.3567928656379,185.34185139706017,184.3296829926042,183.31751458814824,182.30534618369228,181.2904047151145,180.7533923444075,180.21637997370047,179.67936760299347,179.14088396551736,178.60387159481036,177.3498433804037,176.0958151659971,174.83835125785234,173.58432304344572,172.33029482903908,170.94495418861865,169.55581809438883,168.17047745396843,166.785136813548,165.39979617312758
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt CO / yr,AR6 climate diagnostics|Infilled|Emissions|CO,1009.76405777934,1004.7263601799168,999.7024267815854,994.6784933832536,989.654559984922,984.6168623854992,979.5929289871674,974.5689955888358,969.5450621905042,964.5073645910812,959.4834311927495,954.459497794418,949.4355643960864,944.3978667966632,939.3739333983316,934.35,929.3260666016683,924.2883690022454,919.2644356039136,914.2405022055822,909.2165688072504,900.6721830445138,892.1511425980686,883.6301021516234,875.1090617051783,866.5646759424416,858.5312347247125,850.4977935069834,842.4643522892542,834.4089016435313,826.3754604258022,809.8836055760488,793.3917507262955,776.8547127125702,760.3628578628169,743.8710030130635,729.8238444648592,715.7382005507695,701.6910420025653,687.6438834543611,673.5967249061569,661.8981473411566,650.2315331028366,638.5649188645166,626.8983046261966,615.1997270611963,602.8401818855049,590.4806367098133,578.1210915341219,565.7276845908258,553.3681394151344,546.8005514703688,540.2329635256033,533.6473821892082,527.0797942444427,520.5122062996771,508.06428286133365,495.5822555231591,483.1343320848157,470.6864086464722,458.2384852081288,453.90097612155233,449.57531815269886,445.2496601838454,440.9240022149919,436.5864931284155,433.01949542794137,429.4524977274673,425.8855000269932,422.30872973007945,418.7417320296053,416.8633665807556,414.98500113190585,413.1014894763469,411.2231240274972,409.3447585786474,407.37093735785766,405.39170840769583,403.41788718690606,401.4440659661163,399.4702447453265,396.3698224094799,393.2778711729115,390.1859199363431,387.0939686997747,383.993546363928,383.4674385529319,382.9413307419358,382.4152229309397,381.8876737286806,381.3615659176845,383.85200320240097,386.34244048711736,388.8397008876824,391.33013817239873,393.8205754571152,388.5578604709041,383.2807270874704,378.0180121012593,372.75529711504817,367.49258212883706
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt CO2 / yr,AR6 climate diagnostics|Infilled|Emissions|CO2|AFOLU,4300.0,4100.0,4400.0,5100.0,5400.0,4600.0,4200.0,4000.0,4000.0,3000.0,3000.0,3000.0,3000.0,3200.0,3200.0,3300.0,3800.0,3700.0,3600.0,3600.0,3500.0,3400.0,3300.0,3200.0,3100.0,3000.0,2900.0,2800.0,2800.0,2700.0,2600.0,2000.0,1800.0,1500.0,1300.0,1000.0,800.0,500.0,300.0,0.0,-200.0,-400.0,-500.0,-700.0,-800.0,-1000.0,-1200.0,-1300.0,-1500.0,-1600.0,-1800.0,-1924.950696344079,-2049.901392688158,-2175.194419707152,-2300.145116051231,-2425.09581239531,-2517.805916860682,-2610.7700216122603,-2703.480126077632,-2796.1902305430035,-2888.900335008376,-2910.8620694938536,-2932.7637992403,-2954.6655289867467,-2976.5672587331933,-2998.5289932186715,-3008.683827936882,-3018.838662655093,-3028.993497373304,-3039.1761535564965,-3049.330988274707,-2971.710571935985,-2894.090155597264,-2816.2570805836413,-2738.63666424492,-2661.016247906198,-2658.513264295189,-2656.0034231948352,-2653.5004395838264,-2650.997455972818,-2648.494472361809,-2633.853404470169,-2619.252339496266,-2604.6512745223627,-2590.0502095484594,-2575.4091416568194,-2580.614009081998,-2585.818876507177,-2591.023743932356,-2596.2428712682886,-2601.4477386934677,-2601.066071779122,-2600.6844048647768,-2600.3016922876523,-2599.920025373307,-2599.5383584589617,-2572.723001553955,-2545.8341779177013,-2519.0188210126944,-2492.203464107687,-2465.38810720268
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt CO2 / yr,AR6 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,29499.209187495257,29909.10318957168,30317.87726268069,30726.65133578969,31135.425408898693,31545.31941097512,31954.09348408413,32362.867557193127,32771.64163030213,33181.53563237856,33590.30970548756,33999.08377859656,34407.85785170557,34817.75185378199,35226.525926891,35635.3,36044.074073109005,36453.96807518543,36862.742148294434,37271.51622140344,37680.29029451245,38165.4522719296,38649.28867017348,39133.12506841737,39616.96146666125,40102.12344407841,40277.42465024856,40452.72585641872,40628.02706258887,40803.80854603621,40979.109752206365,40387.18269437951,39795.255636552654,39201.70686075915,38609.779802932295,38017.85274510544,36880.935054819,35740.902521545475,34603.98483125903,33467.0671409726,32330.14945068616,31282.52674439415,30237.76639522316,29193.006046052164,28148.24569688117,27100.622990589163,25883.287883285346,24665.95277598153,23448.61766867771,22227.947396696352,21010.61228939253,20392.24559276967,19773.8788961468,19153.81804419072,18535.45134756785,17917.084650944988,17265.399275976044,16611.928461623622,15960.243086654678,15308.557711685737,14656.872336716791,14328.536001504435,14001.09676010414,13673.65751870384,13346.218277303542,13017.881942091188,12649.818480487897,12281.755018884603,11913.69155728131,11544.61970263253,11176.556241029237,10895.995484915418,10615.434728801598,10334.10531308199,10053.544556968169,9772.98380085435,9545.65359679882,9317.700570266425,9090.370366210896,8863.040162155363,8635.709958099833,8287.036909214583,7939.3165189328465,7591.596128651108,7243.875738369371,6895.202689484122,6812.721922689148,6730.241155894173,6647.760389099198,6565.053647600676,6482.572880805701,6137.485890499926,5792.398900194151,5446.366466079319,5101.279475773545,4756.192485467769,4851.491088032583,4947.050782659219,5042.3493852240335,5137.647987788849,5232.946590353663
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt NH3 / yr,AR6 climate diagnostics|Infilled|Emissions|NH3,58.93066085928992,59.35477991851604,59.77774018249837,60.200700446480695,60.62366071046303,61.04777976968914,61.47074003367147,61.8937002976538,62.31666056163613,62.74077962086224,63.163739884844574,63.5867001488269,64.00966041280923,64.43377947203535,64.85673973601767,65.2797,65.70266026398234,66.12677932320845,66.54973958719079,66.9726998511731,67.39566011515544,67.43252408565586,67.4692873349254,67.50605058419495,67.54281383346449,67.57967780396491,67.67057752808067,67.76147725219643,67.85237697631219,67.94352574076798,68.03442546488374,67.96149058625342,67.8885557076231,67.81542100740748,67.74248612877716,67.66955125014684,67.42911037527625,67.18801075828273,66.94756988341214,66.70712900854154,66.46668813367096,66.2983134140757,66.1303987346979,65.9624840553201,65.79456937594232,65.62619465634705,65.38469187369411,65.14318909104115,64.90168630838821,64.65952187427592,64.41801909162298,64.11574031089283,63.81346153016269,63.510354588389454,63.208075807659306,62.90579702692917,62.76900031615753,62.63182881987694,62.4950321091053,62.35823539833368,62.22143868756204,62.15016948991979,62.07909501686125,62.00802054380272,61.936946070744185,61.86567687310193,61.66794284436536,61.47020881562877,61.2724747868922,61.074199021090585,60.87646499235401,60.678028362734935,60.47959173311587,60.28061144149784,60.08217481187877,59.8837381822597,59.56867627922117,59.25275119288664,58.93768928984812,58.62262738680958,58.30756548377106,58.33293720699672,58.35823960857422,58.38354201015172,58.40884441172923,58.43421613495489,58.352400371922606,58.27058460889032,58.18876884585805,58.10672893005034,58.024913167018056,57.63938408633727,57.25385500565648,56.86726968091902,56.48174060023823,56.09621151955744,55.88850205919405,55.68022353181597,55.472514071452586,55.2648046110892,55.05709515072581
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt NOx / yr,AR6 climate diagnostics|Infilled|Emissions|NOx,173.0713346793304,171.89889655327912,170.7296618100859,169.56042706689271,168.3911923236995,167.21875419764822,166.049519454455,164.8802847112618,163.7110499680686,162.53861184201733,161.36937709882412,160.2001423556309,159.0309076124377,157.85846948638644,156.68923474319325,155.52,154.3507652568068,153.17832713075552,152.00909238756233,150.83985764436912,149.6706229011759,148.07519547692,146.48412714398717,144.89305881105432,143.3019904781215,141.70656305386558,140.03037808420933,138.35419311455306,136.6780081448968,134.99723088765245,133.3210459179962,130.09973468253875,126.87842344708132,123.64828670138976,120.42697546593232,117.2056642304749,114.45559448404944,111.69799029996254,108.94792055353707,106.19785080711164,103.44778106068618,100.19100616732324,96.94312956601868,93.69525296471411,90.44737636340956,87.19060147004662,84.45349808984176,81.7163947096369,78.97929132943204,76.23468903585677,73.49758565565192,73.09379311599126,72.6900005763306,72.28510175573938,71.88130921607872,71.47751667641806,70.38937813784901,69.29825839780442,68.21011985923536,67.12198132066631,66.03384278209725,65.04002907326247,64.04893070242997,63.05783233159747,62.06673396076496,61.072920251930185,60.23491266475888,59.39690507758758,58.55889749041628,57.718593992047246,56.88058640487595,56.59283005583463,56.30507370679331,56.016528984192966,55.72877263515165,55.441016286110326,54.76349582617146,54.08411914579441,53.40659868585555,52.72907822591668,52.05155776597782,51.323904852531385,50.59824006179929,49.87257527106719,49.14691048033509,48.41925756688866,47.799721256020575,47.1801849451525,46.56064863428441,45.93941496366053,45.31987865279245,44.87722973496995,44.434580817147456,43.990719162563806,43.54807024474131,43.105421326918815,42.47566894649995,41.84419121709364,41.21443883667478,40.58468645625592,39.95493407583705
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt OC / yr,AR6 climate diagnostics|Infilled|Emissions|OC,39.241994223777226,38.9416595119863,38.642145386839616,38.34263126169293,38.04311713654625,37.742782424755326,37.44326829960864,37.143754174461954,36.84424004931528,36.54390533752435,36.244391212377664,35.94487708723098,35.64536296208429,35.345028250293375,35.04551412514669,34.746,34.44648587485332,34.14615116306239,33.84663703791571,33.54712291276903,33.24760878762234,32.98134346544528,32.71580564414848,32.45026782285168,32.18473000155488,31.91846467937782,31.5708509770484,31.223237274718983,30.875623572389568,30.5270575037524,30.17944380142298,29.604835458007383,29.030227114591785,28.45404450174217,27.879436158326573,27.304827814910976,26.687136125437945,26.06775212996636,25.450060440493328,24.832368751020297,24.214677061547267,23.941549649774217,23.66916848776011,23.396787325746,23.12440616373189,22.851278751958844,22.439036505782315,22.026794259605783,21.614552013429257,21.201180336441286,20.78893809026476,20.610723775151712,20.432509460038663,20.253806886528047,20.075592571415,19.897378256301952,19.61234188903587,19.326524600215635,19.041488232949558,18.75645186568347,18.47141549841739,18.385241842561275,18.299303633852304,18.213365425143337,18.127427216434366,18.04125356057825,17.97823686018959,17.915220159800928,17.852203459412266,17.789014110529386,17.725997410140724,17.668315396440548,17.61063338274037,17.552793336125944,17.495111322425767,17.43742930872559,17.349354187098445,17.261037763768215,17.17296264214107,17.084887520513927,16.99681239888678,16.91556394822887,16.8345374878733,16.753511027517725,16.672484567162154,16.59123611650424,16.596479799259544,16.601723482014844,16.606967164770147,16.61222521377957,16.617468896534874,16.63866872646088,16.65986855638689,16.681126468038723,16.70232629796473,16.72352612789074,16.605025006620963,16.486199224744972,16.367698103475195,16.249196982205422,16.130695860935646
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt SO2 / yr,AR6 climate diagnostics|Infilled|Emissions|Sulfur,128.27909926579105,126.44154417703773,124.60900973060338,122.77647528416904,120.9439408377347,119.10638574898137,117.27385130254704,115.44131685611268,113.60878240967835,111.77122732092502,109.93869287449068,108.10615842805636,106.273623981622,104.43606889286868,102.60353444643434,100.771,98.93846555356566,97.10091046481232,95.268376018378,93.43584157194366,91.60330712550932,90.27972666535246,88.95976254525067,87.6397984251489,86.31983430504711,84.99625384489025,83.46274207624523,81.9292303076002,80.3957185389552,78.85800536820429,77.32449359955928,73.48137398475,69.6382543699407,65.78460566029631,61.94148604548703,58.098366430677736,56.1261423925046,54.14851500080223,52.17629096262909,50.20406692445596,48.23184288628282,46.049426607497246,43.87297321471929,41.69651982194133,39.52006642916337,37.3376501503778,35.57541335262427,33.81317655487074,32.05093975711721,30.28387491334244,28.521638115588917,27.69227481424868,26.86291151290844,26.03127598334535,25.20191268200511,24.37254938066487,23.842363771387475,23.310725598797,22.7805399895196,22.250354380242207,21.72016877096481,21.42743734987556,21.135505741412235,20.843574132948916,20.551642524485587,20.258911103396336,20.064048902106595,19.869186700816854,19.67432449952712,19.47892842919275,19.284066227903008,19.155245356699822,19.02642448549664,18.897250680399747,18.76842980919656,18.639608937993376,18.322301782360988,18.00412529205563,17.68681813642324,17.36951098079085,17.05220382515846,16.803171615525653,16.554819821766156,16.30646802800666,16.058116234247162,15.809084024614352,15.617962509667258,15.426840994720164,15.235719479773069,15.044074344237078,14.852952829289984,14.448390068312984,14.043827307335985,13.638156155233018,13.233593394256015,12.829030633279016,12.639391777962732,12.449233364138736,12.25959450882245,12.069955653506169,11.880316798189885
low,U,constant,include,NDC Factsheet,12Nov2021a_CR,2021-11-09_1,World,2021-11-09_1__low__U__constant__include,Mt VOC / yr,AR6 climate diagnostics|Infilled|Emissions|VOC,252.0763672997575,250.41761927425807,248.763403347189,247.10918742011992,245.45497149305083,243.79622346755144,242.14200754048235,240.4877916134133,238.8335756863442,237.1748276608448,235.52061173377567,233.86639580670663,232.2121798796376,230.55343185413813,228.8992159270691,227.245,225.5907840729309,223.93203604743152,222.27782012036243,220.62360419329335,218.96938826622429,216.649102133591,214.33515558055512,212.02120902751923,209.70726247448331,207.38697634185007,204.8112182543787,202.23546016690733,199.659702079436,197.07688712049205,194.50112903302067,191.3046979283777,188.10826682373465,184.90307837359944,181.7066472689564,178.5102161643134,175.59195335947862,172.66569531408263,169.74743250924786,166.82916970441306,163.9109068995783,159.85786613282988,155.81589924795784,151.7739323630858,147.7319654782138,143.67892471146538,140.85085919263616,138.02279367380694,135.19472815497772,132.3589145114394,129.53084899261015,128.39885964947513,127.26687030634008,126.13177962253891,124.99979027940388,123.86780093626882,122.82449753534864,121.77833576894648,120.7350323680263,119.6917289671061,118.64842556618592,117.69673436618004,116.74764341535447,115.79855246452895,114.8494615137034,113.89777031369752,113.1347473805841,112.37172444747068,111.60870151435726,110.8435881074545,110.08056517434107,109.1543647416284,108.22816430891572,107.29942634077096,106.37322590805826,105.44702547534558,104.59759441507858,103.74583614642728,102.89640508616026,102.04697402589323,101.19754296562624,99.70640539369344,98.21934196813204,96.73227854257064,95.24521511700922,93.7540775450764,93.8321894265084,93.9103013079404,93.9884131893724,94.06673907595902,94.144850957391,95.02519531462345,95.90553967185588,96.78829593143688,97.66864028866932,98.54898464590174,98.31151750677527,98.0733997727471,97.83593263362064,97.59846549449418,97.36099835536773
